aligned_time,pm_hist_market_count,pm_hist_mean_price,pm_hist_bullish_mean,pm_hist_bearish_mean,pm_hist_net_sentiment,pm_hist_liq_weighted_sentiment,pm_hist_avg_spread,pm_hist_total_liquidity,pm_hist_total_volume,pm_hist_dispersion,pm_hist_price_momentum_3d,pm_hist_price_vol_7d,pm_hist_event_risk
2024-07-03,0.0,,,,,,,,,,,,0.13269493844049252
2024-07-04,0.0,,,,,,,,,,,,0.13406292749658
2024-07-05,0.0,,,,,,,,,,,,0.1354309165526676
2024-07-06,0.0,,,,,,,,,,,,0.13679890560875518
2024-07-07,0.0,,,,,,,,,,,,0.13816689466484267
2024-07-08,0.0,,,,,,,,,,,,0.13953488372093026
2024-07-09,0.0,,,,,,,,,,,,0.14090287277701774
2024-07-10,0.0,,,,,,,,,,,,0.14227086183310533
2024-07-11,0.0,,,,,,,,,,,,0.14363885088919293
2024-07-12,0.0,,,,,,,,,,,,0.1450068399452804
2024-07-13,0.0,,,,,,,,,,,,0.146374829001368
2024-07-14,0.0,,,,,,,,,,,,0.1477428180574556
2024-07-15,0.0,,,,,,,,,,,,0.14911080711354308
2024-07-16,0.0,,,,,,,,,,,,0.15047879616963067
2024-07-17,0.0,,,,,,,,,,,,0.15184678522571815
2024-07-18,0.0,,,,,,,,,,,,0.15321477428180574
2024-07-19,0.0,,,,,,,,,,,,0.15458276333789334
2024-07-20,0.0,,,,,,,,,,,,0.15595075239398082
2024-07-21,0.0,,,,,,,,,,,,0.1573187414500684
2024-07-22,0.0,,,,,,,,,,,,0.158686730506156
2024-07-23,0.0,,,,,,,,,,,,0.16005471956224349
2024-07-24,0.0,,,,,,,,,,,,0.16142270861833108
2024-07-25,0.0,,,,,,,,,,,,0.16279069767441856
2024-07-26,0.0,,,,,,,,,,,,0.16415868673050615
2024-07-27,0.0,,,,,,,,,,,,0.16552667578659375
2024-07-28,0.0,,,,,,,,,,,,0.16689466484268123
2024-07-29,0.0,,,,,,,,,,,,0.16826265389876882
2024-07-30,0.0,,,,,,,,,,,,0.16963064295485641
2024-07-31,0.0,,,,,,,,,,,,0.1709986320109439
2024-08-01,0.0,,,,,,,,,,,,0.1723666210670315
2024-08-02,0.0,,,,,,,,,,,,0.17373461012311897
2024-08-03,0.0,,,,,,,,,,,,0.17510259917920656
2024-08-04,0.0,,,,,,,,,,,,0.17647058823529416
2024-08-05,0.0,,,,,,,,,,,,0.17783857729138164
2024-08-06,0.0,,,,,,,,,,,,0.17920656634746923
2024-08-07,0.0,,,,,,,,,,,,0.18057455540355682
2024-08-08,0.0,,,,,,,,,,,,0.1819425444596443
2024-08-09,0.0,,,,,,,,,,,,0.1833105335157319
2024-08-10,0.0,,,,,,,,,,,,0.18467852257181938
2024-08-11,0.0,,,,,,,,,,,,0.18604651162790697
2024-08-12,0.0,,,,,,,,,,,,0.18741450068399457
2024-08-13,0.0,,,,,,,,,,,,0.18878248974008205
2024-08-14,0.0,,,,,,,,,,,,0.19015047879616964
2024-08-15,0.0,,,,,,,,,,,,0.19151846785225723
2024-08-16,0.0,,,,,,,,,,,,0.19288645690834472
2024-08-17,0.0,,,,,,,,,,,,0.1942544459644323
2024-08-18,0.0,,,,,,,,,,,,0.1956224350205198
2024-08-19,0.0,,,,,,,,,,,,0.19699042407660738
2024-08-20,0.0,,,,,,,,,,,,0.19835841313269498
2024-08-21,0.0,,,,,,,,,,,,0.19972640218878246
2024-08-22,0.0,,,,,,,,,,,,0.20109439124487005
2024-08-23,0.0,,,,,,,,,,,,0.20246238030095765
2024-08-24,0.0,,,,,,,,,,,,0.20383036935704513
2024-08-25,0.0,,,,,,,,,,,,0.20519835841313272
2024-08-26,0.0,,,,,,,,,,,,0.2065663474692202
2024-08-27,0.0,,,,,,,,,,,,0.2079343365253078
2024-08-28,0.0,,,,,,,,,,,,0.2093023255813954
2024-08-29,0.0,,,,,,,,,,,,0.21067031463748287
2024-08-30,0.0,,,,,,,,,,,,0.21203830369357046
2024-08-31,0.0,,,,,,,,,,,,0.21340629274965806
2024-09-01,0.0,,,,,,,,,,,,0.21477428180574554
2024-09-02,0.0,,,,,,,,,,,,0.21614227086183313
2024-09-03,0.0,,,,,,,,,,,,0.2175102599179206
2024-09-04,0.0,,,,,,,,,,,,0.2188782489740082
2024-09-05,0.0,,,,,,,,,,,,0.2202462380300958
2024-09-06,0.0,,,,,,,,,,,,0.22161422708618328
2024-09-07,0.0,,,,,,,,,,,,0.22298221614227087
2024-09-08,0.0,,,,,,,,,,,,0.22435020519835847
2024-09-09,0.0,,,,,,,,,,,,0.22571819425444595
2024-09-10,0.0,,,,,,,,,,,,0.22708618331053354
2024-09-11,0.0,,,,,,,,,,,,0.22845417236662102
2024-09-12,0.0,,,,,,,,,,,,0.22982216142270862
2024-09-13,0.0,,,,,,,,,,,,0.2311901504787962
2024-09-14,0.0,,,,,,,,,,,,0.2325581395348837
2024-09-15,0.0,,,,,,,,,,,,0.23392612859097128
2024-09-16,0.0,,,,,,,,,,,,0.23529411764705888
2024-09-17,0.0,,,,,,,,,,,,0.23666210670314636
2024-09-18,0.0,,,,,,,,,,,,0.23803009575923395
2024-09-19,0.0,,,,,,,,,,,,0.23939808481532143
2024-09-20,0.0,,,,,,,,,,,,0.24076607387140903
2024-09-21,0.0,,,,,,,,,,,,0.24213406292749662
2024-09-22,0.0,,,,,,,,,,,,0.2435020519835841
2024-09-23,0.0,,,,,,,,,,,,0.2448700410396717
2024-09-24,0.0,,,,,,,,,,,,0.24623803009575929
2024-09-25,0.0,,,,,,,,,,,,0.24760601915184677
2024-09-26,0.0,,,,,,,,,,,,0.24897400820793436
2024-09-27,0.0,,,,,,,,,,,,0.25034199726402184
2024-09-28,0.0,,,,,,,,,,,,0.25170998632010944
2024-09-29,0.0,,,,,,,,,,,,0.25307797537619703
2024-09-30,0.0,,,,,,,,,,,,0.2544459644322845
2024-10-01,0.0,,,,,,,,,,,,0.2558139534883721
2024-10-02,0.0,,,,,,,,,,,,0.2571819425444597
2024-10-03,0.0,,,,,,,,,,,,0.2585499316005472
2024-10-04,0.0,,,,,,,,,,,,0.25991792065663477
2024-10-05,0.0,,,,,,,,,,,,0.26128590971272225
2024-10-06,0.0,,,,,,,,,,,,0.26265389876880985
2024-10-07,0.0,,,,,,,,,,,,0.26402188782489744
2024-10-08,0.0,,,,,,,,,,,,0.2653898768809849
2024-10-09,0.0,,,,,,,,,,,,0.2667578659370725
2024-10-10,0.0,,,,,,,,,,,,0.2681258549931601
2024-10-11,0.0,,,,,,,,,,,,0.2694938440492476
2024-10-12,0.0,,,,,,,,,,,,0.2708618331053352
2024-10-13,0.0,,,,,,,,,,,,0.27222982216142266
2024-10-14,0.0,,,,,,,,,,,,0.27359781121751026
2024-10-15,0.0,,,,,,,,,,,,0.27496580027359785
2024-10-16,0.0,,,,,,,,,,,,0.27633378932968533
2024-10-17,0.0,,,,,,,,,,,,0.2777017783857729
2024-10-18,0.0,,,,,,,,,,,,0.2790697674418605
2024-10-19,0.0,,,,,,,,,,,,0.280437756497948
2024-10-20,0.0,,,,,,,,,,,,0.2818057455540356
2024-10-21,0.0,,,,,,,,,,,,0.2831737346101231
2024-10-22,0.0,,,,,,,,,,,,0.28454172366621067
2024-10-23,0.0,,,,,,,,,,,,0.28590971272229826
2024-10-24,0.0,,,,,,,,,,,,0.28727770177838574
2024-10-25,0.0,,,,,,,,,,,,0.28864569083447333
2024-10-26,0.0,,,,,,,,,,,,0.2900136798905609
2024-10-27,0.0,,,,,,,,,,,,0.2913816689466484
2024-10-28,0.0,,,,,,,,,,,,0.292749658002736
2024-10-29,0.0,,,,,,,,,,,,0.2941176470588235
2024-10-30,0.0,,,,,,,,,,,,0.2954856361149111
2024-10-31,0.0,,,,,,,,,,,,0.29685362517099867
2024-11-01,0.0,,,,,,,,,,,,0.29822161422708615
2024-11-02,0.0,,,,,,,,,,,,0.29958960328317374
2024-11-03,0.0,,,,,,,,,,,,0.30095759233926134
2024-11-04,0.0,,,,,,,,,,,,0.3023255813953488
2024-11-05,0.0,,,,,,,,,,,,0.3036935704514364
2024-11-06,0.0,,,,,,,,,,,,0.3050615595075239
2024-11-07,0.0,,,,,,,,,,,,0.3064295485636115
2024-11-08,0.0,,,,,,,,,,,,0.3077975376196991
2024-11-09,0.0,,,,,,,,,,,,0.30916552667578656
2024-11-10,0.0,,,,,,,,,,,,0.31053351573187415
2024-11-11,0.0,,,,,,,,,,,,0.31190150478796175
2024-11-12,0.0,,,,,,,,,,,,0.31326949384404923
2024-11-13,0.0,,,,,,,,,,,,0.3146374829001368
2024-11-14,0.0,,,,,,,,,,,,0.3160054719562243
2024-11-15,0.0,,,,,,,,,,,,0.3173734610123119
2024-11-16,0.0,,,,,,,,,,,,0.3187414500683995
2024-11-17,0.0,,,,,,,,,,,,0.32010943912448697
2024-11-18,0.0,,,,,,,,,,,,0.32147742818057456
2024-11-19,0.0,,,,,,,,,,,,0.32284541723666216
2024-11-20,0.0,,,,,,,,,,,,0.32421340629274964
2024-11-21,0.0,,,,,,,,,,,,0.32558139534883723
2024-11-22,0.0,,,,,,,,,,,,0.3269493844049247
2024-11-23,0.0,,,,,,,,,,,,0.3283173734610123
2024-11-24,0.0,,,,,,,,,,,,0.3296853625170999
2024-11-25,0.0,,,,,,,,,,,,0.3310533515731874
2024-11-26,0.0,,,,,,,,,,,,0.332421340629275
2024-11-27,0.0,,,,,,,,,,,,0.33378932968536257
2024-11-28,0.0,,,,,,,,,,,,0.33515731874145005
2024-11-29,0.0,,,,,,,,,,,,0.33652530779753764
2024-11-30,0.0,,,,,,,,,,,,0.3378932968536251
2024-12-01,0.0,,,,,,,,,,,,0.3392612859097127
2024-12-02,0.0,,,,,,,,,,,,0.3406292749658003
2024-12-03,0.0,,,,,,,,,,,,0.3419972640218878
2024-12-04,0.0,,,,,,,,,,,,0.3433652530779754
2024-12-05,0.0,,,,,,,,,,,,0.344733242134063
2024-12-06,0.0,,,,,,,,,,,,0.34610123119015046
2024-12-07,0.0,,,,,,,,,,,,0.34746922024623805
2024-12-08,0.0,,,,,,,,,,,,0.34883720930232553
2024-12-09,0.0,,,,,,,,,,,,0.35020519835841313
2024-12-10,0.0,,,,,,,,,,,,0.3515731874145007
2024-12-11,0.0,,,,,,,,,,,,0.3529411764705882
2024-12-12,0.0,,,,,,,,,,,,0.3543091655266758
2024-12-13,0.0,,,,,,,,,,,,0.3556771545827634
2024-12-14,0.0,,,,,,,,,,,,0.35704514363885087
2024-12-15,0.0,,,,,,,,,,,,0.35841313269493846
2024-12-16,0.0,,,,,,,,,,,,0.35978112175102595
2024-12-17,0.0,,,,,,,,,,,,0.36114911080711354
2024-12-18,0.0,,,,,,,,,,,,0.36251709986320113
2024-12-19,0.0,,,,,,,,,,,,0.3638850889192886
2024-12-20,0.0,,,,,,,,,,,,0.3652530779753762
2024-12-21,0.0,,,,,,,,,,,,0.3666210670314638
2024-12-22,0.0,,,,,,,,,,,,0.3679890560875513
2024-12-23,0.0,,,,,,,,,,,,0.3693570451436389
2024-12-24,0.0,,,,,,,,,,,,0.37072503419972636
2024-12-25,0.0,,,,,,,,,,,,0.37209302325581395
2024-12-26,0.0,,,,,,,,,,,,0.37346101231190154
2024-12-27,0.0,,,,,,,,,,,,0.374829001367989
2024-12-28,0.0,,,,,,,,,,,,0.3761969904240766
2024-12-29,0.0,,,,,,,,,,,,0.3775649794801642
2024-12-30,0.0,,,,,,,,,,,,0.3789329685362517
2024-12-31,0.0,,,,,,,,,,,,0.3803009575923393
2025-01-01,0.0,,,,,,,,,,,,0.38166894664842677
2025-01-02,0.0,,,,,,,,,,,,0.38303693570451436
2025-01-03,0.0,,,,,,,,,,,,0.38440492476060195
2025-01-04,0.0,,,,,,,,,,,,0.38577291381668943
2025-01-05,0.0,,,,,,,,,,,,0.387140902872777
2025-01-06,0.0,,,,,,,,,,,,0.3885088919288646
2025-01-07,0.0,,,,,,,,,,,,0.3898768809849521
2025-01-08,0.0,,,,,,,,,,,,0.3912448700410397
2025-01-09,0.0,,,,,,,,,,,,0.3926128590971272
2025-01-10,0.0,,,,,,,,,,,,0.39398084815321477
2025-01-11,0.0,,,,,,,,,,,,0.39534883720930236
2025-01-12,0.0,,,,,,,,,,,,0.39671682626538984
2025-01-13,0.0,,,,,,,,,,,,0.39808481532147744
2025-01-14,0.0,,,,,,,,,,,,0.39945280437756503
2025-01-15,0.0,,,,,,,,,,,,0.4008207934336525
2025-01-16,0.0,,,,,,,,,,,,0.4021887824897401
2025-01-17,0.0,,,,,,,,,,,,0.4035567715458276
2025-01-18,0.0,,,,,,,,,,,,0.4049247606019152
2025-01-19,0.0,,,,,,,,,,,,0.40629274965800277
2025-01-20,0.0,,,,,,,,,,,,0.40766073871409025
2025-01-21,0.0,,,,,,,,,,,,0.40902872777017785
2025-01-22,0.0,,,,,,,,,,,,0.41039671682626544
2025-01-23,0.0,,,,,,,,,,,,0.4117647058823529
2025-01-24,0.0,,,,,,,,,,,,0.4131326949384405
2025-01-25,0.0,,,,,,,,,,,,0.414500683994528
2025-01-26,0.0,,,,,,,,,,,,0.4158686730506156
2025-01-27,0.0,,,,,,,,,,,,0.4172366621067032
2025-01-28,0.0,,,,,,,,,,,,0.41860465116279066
2025-01-29,0.0,,,,,,,,,,,,0.41997264021887826
2025-01-30,0.0,,,,,,,,,,,,0.42134062927496585
2025-01-31,0.0,,,,,,,,,,,,0.42270861833105333
2025-02-01,0.0,,,,,,,,,,,,0.4240766073871409
2025-02-02,0.0,,,,,,,,,,,,0.4254445964432284
2025-02-03,0.0,,,,,,,,,,,,0.426812585499316
2025-02-04,0.0,,,,,,,,,,,,0.4281805745554036
2025-02-05,0.0,,,,,,,,,,,,0.4295485636114911
2025-02-06,0.0,,,,,,,,,,,,0.43091655266757867
2025-02-07,0.0,,,,,,,,,,,,0.43228454172366626
2025-02-08,0.0,,,,,,,,,,,,0.43365253077975374
2025-02-09,0.0,,,,,,,,,,,,0.43502051983584133
2025-02-10,0.0,,,,,,,,,,,,0.4363885088919288
2025-02-11,0.0,,,,,,,,,,,,0.4377564979480164
2025-02-12,0.0,,,,,,,,,,,,0.439124487004104
2025-02-13,0.0,,,,,,,,,,,,0.4404924760601915
2025-02-14,0.0,,,,,,,,,,,,0.4418604651162791
2025-02-15,0.0,,,,,,,,,,,,0.44322845417236667
2025-02-16,0.0,,,,,,,,,,,,0.44459644322845415
2025-02-17,0.0,,,,,,,,,,,,0.44596443228454175
2025-02-18,0.0,,,,,,,,,,,,0.4473324213406292
2025-02-19,0.0,,,,,,,,,,,,0.4487004103967168
2025-02-20,0.0,,,,,,,,,,,,0.4500683994528044
2025-02-21,0.0,,,,,,,,,,,,0.4514363885088919
2025-02-22,0.0,,,,,,,,,,,,0.4528043775649795
2025-02-23,0.0,,,,,,,,,,,,0.4541723666210671
2025-02-24,0.0,,,,,,,,,,,,0.45554035567715456
2025-02-25,0.0,,,,,,,,,,,,0.45690834473324216
2025-02-26,0.0,,,,,,,,,,,,0.45827633378932964
2025-02-27,0.0,,,,,,,,,,,,0.45964432284541723
2025-02-28,0.0,,,,,,,,,,,,0.4610123119015048
2025-03-01,0.0,,,,,,,,,,,,0.4623803009575923
2025-03-02,0.0,,,,,,,,,,,,0.4637482900136799
2025-03-03,0.0,,,,,,,,,,,,0.4651162790697675
2025-03-04,0.0,,,,,,,,,,,,0.466484268125855
2025-03-05,0.0,,,,,,,,,,,,0.46785225718194257
2025-03-06,0.0,,,,,,,,,,,,0.46922024623803005
2025-03-07,0.0,,,,,,,,,,,,0.47058823529411764
2025-03-08,0.0,,,,,,,,,,,,0.47195622435020523
2025-03-09,0.0,,,,,,,,,,,,0.4733242134062927
2025-03-10,0.0,,,,,,,,,,,,0.4746922024623803
2025-03-11,0.0,,,,,,,,,,,,0.4760601915184679
2025-03-12,0.0,,,,,,,,,,,,0.4774281805745554
2025-03-13,0.0,,,,,,,,,,,,0.478796169630643
2025-03-14,0.0,,,,,,,,,,,,0.48016415868673046
2025-03-15,0.0,,,,,,,,,,,,0.48153214774281805
2025-03-16,0.0,,,,,,,,,,,,0.48290013679890564
2025-03-17,0.0,,,,,,,,,,,,0.4842681258549931
2025-03-18,0.0,,,,,,,,,,,,0.4856361149110807
2025-03-19,0.0,,,,,,,,,,,,0.4870041039671683
2025-03-20,0.0,,,,,,,,,,,,0.4883720930232558
2025-03-21,0.0,,,,,,,,,,,,0.4897400820793434
2025-03-22,0.0,,,,,,,,,,,,0.49110807113543087
2025-03-23,0.0,,,,,,,,,,,,0.49247606019151846
2025-03-24,0.0,,,,,,,,,,,,0.49384404924760605
2025-03-25,0.0,,,,,,,,,,,,0.49521203830369354
2025-03-26,0.0,,,,,,,,,,,,0.49658002735978113
2025-03-27,0.0,,,,,,,,,,,,0.4979480164158687
2025-03-28,0.0,,,,,,,,,,,,0.4993160054719562
2025-03-29,0.0,,,,,,,,,,,,0.5006839945280438
2025-03-30,0.0,,,,,,,,,,,,0.5020519835841313
2025-03-31,0.0,,,,,,,,,,,,0.5034199726402189
2025-04-01,0.0,,,,,,,,,,,,0.5047879616963065
2025-04-02,0.0,,,,,,,,,,,,0.5061559507523941
2025-04-03,0.0,,,,,,,,,,,,0.5075239398084815
2025-04-04,0.0,,,,,,,,,,,,0.508891928864569
2025-04-05,0.0,,,,,,,,,,,,0.5102599179206566
2025-04-06,0.0,,,,,,,,,,,,0.5116279069767442
2025-04-07,0.0,,,,,,,,,,,,0.5129958960328318
2025-04-08,0.0,,,,,,,,,,,,0.5143638850889193
2025-04-09,0.0,,,,,,,,,,,,0.5157318741450068
2025-04-10,0.0,,,,,,,,,,,,0.5170998632010944
2025-04-11,0.0,,,,,,,,,,,,0.518467852257182
2025-04-12,0.0,,,,,,,,,,,,0.5198358413132695
2025-04-13,0.0,,,,,,,,,,,,0.521203830369357
2025-04-14,0.0,,,,,,,,,,,,0.5225718194254446
2025-04-15,0.0,,,,,,,,,,,,0.5239398084815321
2025-04-16,0.0,,,,,,,,,,,,0.5253077975376197
2025-04-17,0.0,,,,,,,,,,,,0.5266757865937073
2025-04-18,0.0,,,,,,,,,,,,0.5280437756497949
2025-04-19,0.0,,,,,,,,,,,,0.5294117647058824
2025-04-20,0.0,,,,,,,,,,,,0.5307797537619698
2025-04-21,0.0,,,,,,,,,,,,0.5321477428180574
2025-04-22,0.0,,,,,,,,,,,,0.533515731874145
2025-04-23,0.0,,,,,,,,,,,,0.5348837209302326
2025-04-24,0.0,,,,,,,,,,,,0.5362517099863201
2025-04-25,0.0,,,,,,,,,,,,0.5376196990424076
2025-04-26,0.0,,,,,,,,,,,,0.5389876880984952
2025-04-27,0.0,,,,,,,,,,,,0.5403556771545828
2025-04-28,0.0,,,,,,,,,,,,0.5417236662106704
2025-04-29,0.0,,,,,,,,,,,,0.5430916552667578
2025-04-30,0.0,,,,,,,,,,,,0.5444596443228454
2025-05-01,0.0,,,,,,,,,,,,0.5458276333789329
2025-05-02,0.0,,,,,,,,,,,,0.5471956224350205
2025-05-03,1.0,0.155,0.155,,0.155,0.155,0.0030000000000000027,420762.33793,3799303.967379686,,,,0.5485636114911081
2025-05-04,1.0,0.13,0.13,,0.13,0.13,0.0030000000000000027,420762.33793,3799303.967379686,,,,0.5499316005471957
2025-05-05,1.0,0.14,0.14,,0.14,0.14,0.0030000000000000027,420762.33793,3799303.967379686,,,,0.5512995896032832
2025-05-06,1.0,0.135,0.135,,0.135,0.135,0.0030000000000000027,420762.33793,3799303.967379686,,-0.01999999999999999,,0.5526675786593707
2025-05-07,1.0,0.125,0.125,,0.125,0.125,0.0030000000000000027,420762.33793,3799303.967379686,,-0.0050000000000000044,,0.5540355677154583
2025-05-08,1.0,0.13,0.13,,0.13,0.13,0.0030000000000000027,420762.33793,3799303.967379686,,-0.010000000000000009,,0.5554035567715458
2025-05-09,1.0,0.13,0.13,,0.13,0.13,0.0030000000000000027,420762.33793,3799303.967379686,,-0.0050000000000000044,,0.5567715458276334
2025-05-10,1.0,0.125,0.125,,0.125,0.125,0.0030000000000000027,420762.33793,3799303.967379686,,0.0,0.011338934190276819,0.5581395348837209
2025-05-11,1.0,0.125,0.125,,0.125,0.125,0.0030000000000000027,420762.33793,3799303.967379686,,-0.0050000000000000044,0.006725927091345499,0.5595075239398084
2025-05-12,1.0,0.12,0.12,,0.12,0.12,0.0030000000000000027,420762.33793,3799303.967379686,,-0.010000000000000009,0.004879500364742671,0.560875512995896
2025-05-13,1.0,0.115,0.115,,0.115,0.115,0.0030000000000000027,420762.33793,3799303.967379686,,-0.009999999999999995,0.00487950036474267,0.5622435020519836
2025-05-14,1.0,0.115,0.115,,0.115,0.115,0.0030000000000000027,420762.33793,3799303.967379686,,-0.009999999999999995,0.0037796447300922752,0.5636114911080712
2025-05-15,1.0,0.125,0.125,,0.125,0.125,0.0030000000000000027,420762.33793,3799303.967379686,,0.0050000000000000044,0.005345224838248487,0.5649794801641587
2025-05-16,1.0,0.12,0.12,,0.12,0.12,0.0030000000000000027,420762.33793,3799303.967379686,,0.0049999999999999906,0.005563486402641868,0.5663474692202463
